year,entity1,entity2,co_mention_count,tone_sum,co_mention_tone_avg,org_flag,person_flag
2021,Shell,Action Congress,0,0.0,0.0,1,0
2021,Transmission Company Of Nigeria,Exxon,0,0.0,0.0,1,0
2021,Seyi Makinde,Chevron,0,0.0,0.0,1,1
2021,Shell,Nigerian Electricity Regulatory Commission,0,0.0,0.0,1,0
2021,Shell,Code Of Conduct Bureau,0,0.0,0.0,1,0
2021,Management Committee,Chevron,0,0.0,0.0,1,0
2021,Senate Committee,Exxon,0,0.0,0.0,1,0
2021,Chevron,Addis Ababa,0,0.0,0.0,1,1
2021,Seyi Makinde,Exxon,0,0.0,0.0,1,1
2021,Festus Keyamo,Exxon,0,0.0,0.0,1,1
2021,Department Of State Services,Chevron,0,0.0,0.0,1,0
2021,Shell,Ethiopian Airlines,0,0.0,0.0,1,0
2021,Shell,Ministry Of Education,0,0.0,0.0,1,0
2021,Shell,National Human Rights Commission,0,0.0,0.0,1,0
2021,Shell,Nigerian Air Force,0,0.0,0.0,1,0
2021,Shell,National Executive Council,0,0.0,0.0,1,0
2021,Shell,Seyi Makinde,0,0.0,0.0,1,1
2021,Shell,Angela Merkel,0,0.0,0.0,1,1
2021,Shell,Geoffrey Onyeama,0,0.0,0.0,1,1
2021,Shell,Chikwe Ihekweazu,0,0.0,0.0,1,1
2021,Philip Shaibu,Chevron,0,0.0,0.0,1,1
2021,Shell,Kayode Fayemi,0,0.0,0.0,1,1
2021,Shell,Aminu Tambuwal,0,0.0,0.0,1,1
2021,Exxon,Ayo Fayose,0,0.0,0.0,1,1
2021,Kayode Fayemi,Exxon,0,0.0,0.0,1,1
2021,Shell,Patience Jonathan,0,0.0,0.0,1,1
2021,Shell,Sani Usman,0,0.0,0.0,1,1
2021,Godwin Emefiele,Exxon,0,0.0,0.0,1,1
2021,Osagie Ehanire,Exxon,0,0.0,0.0,1,1
2021,Shehu Shagari,Exxon,0,0.0,0.0,1,1
2021,Shell,Sambo Dasuki,0,0.0,0.0,1,1
2021,Shell,Babachir Lawal,0,0.0,0.0,1,1
2021,Shell,Ayodele Fayose,0,0.0,0.0,1,1
2021,Shell,Justice Okon Abang,0,0.0,0.0,1,1
2021,Shell,Ministry Of Agriculture,0,0.0,0.0,1,0
2021,Presidential Task,Exxon,0,0.0,0.0,1,0
2021,Shell,Festus Keyamo,0,0.0,0.0,1,1
2021,Obafemi Awolowo University,Chevron,0,0.0,0.0,1,0
2021,Obafemi Awolowo University,Exxon,0,0.0,0.0,1,0
2021,Shehu Sani,Chevron,0,0.0,0.0,1,1
2021,Shehu Sani,Exxon,0,0.0,0.0,1,1
2021,Shell,Shehu Sani,0,0.0,0.0,1,1
2021,World Health Organization,Exxon,0,0.0,0.0,1,0
2021,Xinhua,Exxon,0,0.0,0.0,1,0
2021,Exxon,African Development Bank,0,0.0,0.0,1,0
2021,Guinness,Chevron,0,0.0,0.0,1,0
2021,Vladimir Putin,Chevron,0,0.0,0.0,1,1
2021,National Emergency Management Agency,Chevron,0,0.0,0.0,1,0
2021,Nigeria Centre For Disease Control,Chevron,0,0.0,0.0,1,0
2021,Nnamdi Omoni,Chevron,0,0.0,0.0,1,1
2021,Ministry Of Health,Exxon,0,0.0,0.0,1,0
2021,Nigeria Centre For Disease Control,Exxon,0,0.0,0.0,1,0
2021,Shell,Ibikunle Amosun,0,0.0,0.0,1,1
2021,Shell,Justice Walter Onnoghen,0,0.0,0.0,1,1
2021,National Youth Service Corps,Exxon,0,0.0,0.0,1,0
2021,Vladimir Putin,Exxon,0,0.0,0.0,1,1
2021,Shell,Emirates,0,0.0,0.0,1,0
2021,Shell,Magistrate Court,0,0.0,0.0,1,0
2021,Magistrate Court,Chevron,0,0.0,0.0,1,0
2021,Patience Jonathan,Chevron,0,0.0,0.0,1,1
2021,Shell,Airports Authority Of Nigeria,0,0.0,0.0,1,0
2021,Chevron,African Development Bank,0,0.0,0.0,1,0
2021,Jacob Zuma,Chevron,0,0.0,0.0,1,1
2021,Shell,Jacob Zuma,0,0.0,0.0,1,1
2021,Maikanti Baru,Exxon,0,0.0,0.0,1,1
2021,Nigeria Centre For Disease,Exxon,0,0.0,0.0,1,0
2021,Magistrate Court,Exxon,0,0.0,0.0,1,0
2021,Shell,National Judicial Council,0,0.0,0.0,1,0
2021,Shell,Deputy Senate,0,0.0,0.0,1,0
2021,Shell,Governors Forum,0,0.0,0.0,1,0
2021,Shell,Bukola Saraki,0,0.0,0.0,1,1
2021,Nigeria Customs Service,Chevron,0,0.0,0.0,1,0
2021,Safety Agency,Chevron,0,0.0,0.0,1,0
2021,Nigerian Maritime Administration,Chevron,0,0.0,0.0,1,0
2021,Chevron,Boeing,0,0.0,0.0,1,0
2021,National Economic Council,Exxon,0,0.0,0.0,1,0
2021,Nigeria Labour Congress,Exxon,0,0.0,0.0,1,0
2021,Exxon,Department Of State Security,0,0.0,0.0,1,0
2021,Shell,Department Of State Security,0,0.0,0.0,1,0
2021,Shell,Lafiya Dole,0,0.0,0.0,1,1
2021,Shell,Garba Shehu,0,0.0,0.0,1,1
2021,Tukur Buratai,Shell,0,0.0,0.0,1,1
2021,Shell,Ali Modu Sheriff,0,0.0,0.0,1,1
2021,Chevron,Abba Kyari,0,0.0,0.0,1,1
2021,Shell,National Working Committee,0,0.0,0.0,1,0
2021,Shell,Abiola Ajimobi,0,0.0,0.0,1,1
2021,Shell,Laolu Akande,0,0.0,0.0,1,1
2021,Shell,Nigerian Ports Authority,0,0.0,0.0,1,0
2021,Shell,National Leader,0,0.0,0.0,1,0
2021,Chevron,Academic Staff Union Of Universities,0,0.0,0.0,1,0
2021,National Leader,Chevron,0,0.0,0.0,1,0
2021,Nigerian Air,Chevron,0,0.0,0.0,1,0
2021,Nigerian Air,Exxon,0,0.0,0.0,1,0
2021,Shell,Christian Association Of Nigeria,0,0.0,0.0,1,0
2021,Christian Association Of Nigeria,Chevron,0,0.0,0.0,1,0
2021,Exxon,Christian Association Of Nigeria,0,0.0,0.0,1,0
2021,Service Chiefs,Chevron,0,0.0,0.0,1,0
2021,Service Chiefs,Exxon,0,0.0,0.0,1,0
2021,Shell,Chris Ngige,0,0.0,0.0,1,1
2021,Exxon,Chris Ngige,0,0.0,0.0,1,1
2021,Exxon,Ben Ayade,0,0.0,0.0,1,1
2021,Ifeanyi Ugwuanyi,Chevron,0,0.0,0.0,1,1
2021,Ifeanyi Ugwuanyi,Exxon,0,0.0,0.0,1,1
2021,Hope Uzodinma,Chevron,0,0.0,0.0,1,1
2021,Rotimi Akeredolu,Exxon,0,0.0,0.0,1,1
2021,Ibrahim Magu,Chevron,0,0.0,0.0,1,1
2021,Exxon,Abubakar Malami,0,0.0,0.0,1,1
2021,Shell,David Umahi,0,0.0,0.0,1,1
2021,David Umahi,Chevron,0,0.0,0.0,1,1
2021,Exxon,David Umahi,0,0.0,0.0,1,1
2021,Simon Lalong,Chevron,0,0.0,0.0,1,1
2021,Simon Lalong,Exxon,0,0.0,0.0,1,1
2021,Exxon,Bola Tinubu,0,0.0,0.0,1,1
2021,Shell,Agboola Ajayi,0,0.0,0.0,1,1
2021,Chevron,Agboola Ajayi,0,0.0,0.0,1,1
2021,Exxon,Agboola Ajayi,0,0.0,0.0,1,1
2021,Exxon,Babatunde Fashola,0,0.0,0.0,1,1
2021,Exxon,Babajide Sanwo-Olu,0,0.0,0.0,1,1
2021,Nasir El-Rufai,Exxon,0,0.0,0.0,1,1
2021,University Of Benin,Exxon,0,0.0,0.0,1,0
2021,Exxon,Academic Staff Union Of Universities,0,0.0,0.0,1,0
2021,National Working Committee,Exxon,0,0.0,0.0,1,0
2021,Nnamdi Azikiwe International Airport,Exxon,0,0.0,0.0,1,0
2021,Nigerian Air Force,Exxon,0,0.0,0.0,1,0
2021,Financial Crimes Commission,Exxon,0,0.0,0.0,1,0
2021,Ngozi Okonjo-Iweala,Exxon,0,0.0,0.0,1,1
2021,Exxon,David Lyon,0,0.0,0.0,1,1
2021,Hope Uzodinma,Exxon,0,0.0,0.0,1,1
2021,Ibrahim Magu,Exxon,0,0.0,0.0,1,1
2021,Exxon,Adams Oshiomhole,0,0.0,0.0,1,1
2021,Lai Mohammed,Exxon,0,0.0,0.0,1,1
2021,Olisa Metuh,Exxon,0,0.0,0.0,1,1
2021,Exxon,Emeka Ihedioha,0,0.0,0.0,1,1
2021,Sani Abacha,Exxon,0,0.0,0.0,1,1
2021,Godwin Obaseki,Exxon,0,0.0,0.0,1,1
2021,Justice Okon Abang,Exxon,0,0.0,0.0,1,1
2021,Mohammed Adamu,Exxon,0,0.0,0.0,1,1
2021,Udom Emmanuel,Shell,0,0.0,0.0,1,1
2021,Governors Forum,Chevron,0,0.0,0.0,1,0
2021,Nigeria Customs Service,Exxon,0,0.0,0.0,1,0
2021,Shell,David Lyon,0,0.0,0.0,1,1
2021,Shell,Eric Omare,0,0.0,0.0,1,1
2021,Nyesom Ezenwo Wike,Exxon,0,0.0,0.0,1,1
2021,Wilson Uwujaren,Shell,0,0.0,0.0,1,1
2021,Nigeria Centre For Disease,Chevron,0,0.0,0.0,1,0
2021,Exxon,Abba Kyari,0,0.0,0.0,1,1
2021,Shell,Deputy National,0,0.0,0.0,1,0
2021,Exxon,Ayodele Fayose,0,0.0,0.0,1,1
2021,Ogba Egbema Ndoni,Chevron,0,0.0,0.0,1,1
2021,Exxon,Divisional Police,0,0.0,0.0,1,0
2021,Shell,Electoral Commission,0,0.0,0.0,1,0
2021,Superintendent Of Police,Shell,0,0.0,0.0,1,0
2021,Nigeria Football Federation,Chevron,0,0.0,0.0,1,0
2021,Nnamdi Azikiwe International Airport,Chevron,0,0.0,0.0,1,0
2021,Progressives Grand Alliance,Chevron,0,0.0,0.0,1,0
2021,Electoral Commission,Chevron,0,0.0,0.0,1,0
2021,Chevron,Action Congress,0,0.0,0.0,1,0
2021,Governor Forum,Chevron,0,0.0,0.0,1,0
2021,Divisional Police,Chevron,0,0.0,0.0,1,0
2021,National Universities Commission,Chevron,0,0.0,0.0,1,0
2021,Superintendent Of Police,Chevron,0,0.0,0.0,1,0
2021,Chevron,Airports Authority Of Nigeria,0,0.0,0.0,1,0
2021,Toyota,Chevron,0,0.0,0.0,1,0
2021,Investigation Department,Chevron,0,0.0,0.0,1,0
2021,Justice Okon Abang,Chevron,0,0.0,0.0,1,1
2021,Ohaneze Ndigbo,Chevron,0,0.0,0.0,1,1
2021,Dan Orbih,Chevron,0,0.0,0.0,1,1
2021,Chevron,Alex Ekwueme,0,0.0,0.0,1,1
2021,Shell,John Oyegun,0,0.0,0.0,1,1
2021,Tukur Buratai,Chevron,0,0.0,0.0,1,1
2021,Musiliu Obanikoro,Chevron,0,0.0,0.0,1,1
2021,Willie Obiano,Chevron,0,0.0,0.0,1,1
2021,Orji Uzor Kalu,Chevron,0,0.0,0.0,1,1
2021,Chevron,Abiola Ajimobi,0,0.0,0.0,1,1
2021,Kashim Shettima,Chevron,0,0.0,0.0,1,1
2021,Dapo Abiodun,Chevron,0,0.0,0.0,1,1
2021,Chibuike Rotimi Amaechi,Chevron,0,0.0,0.0,1,1
2021,Dino Melaye,Chevron,0,0.0,0.0,1,1
2021,Festus Keyamo,Chevron,0,0.0,0.0,1,1
2021,Chevron,Abdulsalami Abubakar,0,0.0,0.0,1,1
2021,Uche Nwosu,Shell,0,0.0,0.0,1,1
2021,Uche Nwosu,Chevron,0,0.0,0.0,1,1
2021,Reuben Abati,Chevron,0,0.0,0.0,1,1
2021,Shell,John Odigie-Oyegun,0,0.0,0.0,1,1
2021,Ike Ekweremadu,Chevron,0,0.0,0.0,1,1
2021,Shell,Audu Ogbeh,0,0.0,0.0,1,1
2021,Olisa Metuh,Chevron,0,0.0,0.0,1,1
2021,Shell,Nsima Ekere,0,0.0,0.0,1,1
2021,Nsima Ekere,Chevron,0,0.0,0.0,1,1
2021,Osita Okechukwu,Chevron,0,0.0,0.0,1,1
2021,Dakuku Peterside,Chevron,0,0.0,0.0,1,1
2021,Seriake Dickson,Chevron,0,0.0,0.0,1,1
2021,Stephen Keshi,Chevron,0,0.0,0.0,1,1
2021,Femi Falana,Chevron,0,0.0,0.0,1,1
2021,Chibuike Amaechi,Chevron,0,0.0,0.0,1,1
2021,Shell,Ahmed Makarfi,0,0.0,0.0,1,1
2021,Chevron,Ahmed Makarfi,0,0.0,0.0,1,1
2021,Jimoh Ibrahim,Chevron,0,0.0,0.0,1,1
2021,Shell,Ibrahim Idris,0,0.0,0.0,1,1
2021,Ibrahim Idris,Chevron,0,0.0,0.0,1,1
2021,Shell,Progressives Grand Alliance,0,0.0,0.0,1,0
2021,Nigerian Air Force,Chevron,0,0.0,0.0,1,0
2021,Paul Boroh,Chevron,0,0.0,0.0,1,1
2021,Shell,Musiliu Obanikoro,0,0.0,0.0,1,1
2021,Exxon,Attahiru Jega,0,0.0,0.0,1,1
2021,College Of Education,Chevron,0,0.0,0.0,1,0
2021,Chevron,Bala Mohammed,0,0.0,0.0,1,1
2021,Chevron,Amnesty Office,0,0.0,0.0,1,0
2021,Shell,Donald Duke,0,0.0,0.0,1,1
2021,Chevron,Airtel,0,0.0,0.0,1,0
2021,Etisalat,Chevron,0,0.0,0.0,1,0
2021,Ministry Of Agriculture,Chevron,0,0.0,0.0,1,0
2021,National Judicial Council,Chevron,0,0.0,0.0,1,0
2021,Chevron,Ayodele Fayose,0,0.0,0.0,1,1
2021,Muhammad Buhari,Chevron,0,0.0,0.0,1,1
2021,Samsung,Chevron,0,0.0,0.0,1,0
2021,Exxon,Edwin Clark,0,0.0,0.0,1,1
2021,Exxon,Aminu Tambuwal,0,0.0,0.0,1,1
2021,Lafarge,Exxon,0,0.0,0.0,1,0
2021,Fidelity Bank,Exxon,0,0.0,0.0,1,0
2021,Exxon,Emmanuel Uduaghan,0,0.0,0.0,1,1
2021,Department Of State Security,Chevron,0,0.0,0.0,1,0
2021,Pope Francis,Chevron,0,0.0,0.0,1,1
2021,Pope Francis,Exxon,0,0.0,0.0,1,1
2021,Las Vegas,Chevron,0,0.0,0.0,1,1
2021,Chevron,Champions League,0,0.0,0.0,1,0
2021,Exxon,Champions League,0,0.0,0.0,1,0
2021,Mohammadu Buhari,Chevron,0,0.0,0.0,1,1
2021,Shell,Nigel Farage,0,0.0,0.0,1,1
2021,Nigel Farage,Exxon,0,0.0,0.0,1,1
2021,Exxon,Boeing,0,0.0,0.0,1,0
2021,National Conference,Exxon,0,0.0,0.0,1,0
2021,Julius Berger,Exxon,0,0.0,0.0,1,1
2021,Olu Falae,Exxon,0,0.0,0.0,1,1
2021,Ministry Of Works,Exxon,0,0.0,0.0,1,0
2021,Shell,Abdulmumin Jibrin,0,0.0,0.0,1,1
2021,Samsung,Exxon,0,0.0,0.0,1,0
2021,National Executive Council,Chevron,0,0.0,0.0,1,0
2021,Chevron,Bisi Akande,0,0.0,0.0,1,1
2021,Exxon,Emirates,0,0.0,0.0,1,0
2021,National Security,Exxon,0,0.0,0.0,1,0
2021,Magnus Abe,Chevron,0,0.0,0.0,1,1
2021,Lafarge,Chevron,0,0.0,0.0,1,0
2021,Shell,Kashim Shettima,0,0.0,0.0,1,1
2021,Exxon,Etisalat,0,0.0,0.0,1,0
2021,Godsday Orubebe,Chevron,0,0.0,0.0,1,1
2021,Godsday Orubebe,Exxon,0,0.0,0.0,1,1
2021,Fire Service,Exxon,0,0.0,0.0,1,0
2021,Skye Bank,Shell,0,0.0,0.0,1,0
2021,Musiliu Obanikoro,Exxon,0,0.0,0.0,1,1
2021,Eric Omare,Chevron,0,0.0,0.0,1,1
2021,Shell,Godsday Orubebe,0,0.0,0.0,1,1
2021,Shell,Investigation Department,0,0.0,0.0,1,0
2021,Exxon,Code Of Conduct Bureau,0,0.0,0.0,1,0
2021,Investigation Department,Exxon,0,0.0,0.0,1,0
2021,Exxon,David Mark,0,0.0,0.0,1,1
2021,Stephen Keshi,Exxon,0,0.0,0.0,1,1
2021,Shell,Reuben Abati,0,0.0,0.0,1,1
2021,Shell,Nigeria Professional Football League,0,0.0,0.0,1,0
2021,Shell,Pope Francis,0,0.0,0.0,1,1
2021,Peter Odili,Chevron,0,0.0,0.0,1,1
2021,Peter Odili,Exxon,0,0.0,0.0,1,1
2021,James Ibori,Chevron,0,0.0,0.0,1,1
2021,Tony Anenih,Chevron,0,0.0,0.0,1,1
2021,Umaru Musa Yaradua,Chevron,0,0.0,0.0,1,1
2021,Exxon,Department Of State Services,0,0.0,0.0,1,0
2021,Jacob Zuma,Exxon,0,0.0,0.0,1,1
2021,Fidelis Anosike,Exxon,0,0.0,0.0,1,1
2021,Shell,Ohaneze Ndigbo,0,0.0,0.0,1,1
2021,Ohaneze Ndigbo,Exxon,0,0.0,0.0,1,1
2021,National Security,Chevron,0,0.0,0.0,1,0
2021,Ethiopian Airlines,Chevron,0,0.0,0.0,1,0
2021,Xinhua,Chevron,0,0.0,0.0,1,0
2021,Isaac Adewole,Exxon,0,0.0,0.0,1,1
2021,National Universities Commission,Exxon,0,0.0,0.0,1,0
2021,University Of Technology,Exxon,0,0.0,0.0,1,0
2021,Shell,Orji Uzor Kalu,0,0.0,0.0,1,1
2021,Yakubu Dogara,Shell,0,0.0,0.0,1,1
2021,Chevron,Attahiru Jega,0,0.0,0.0,1,1
2021,Ministry Of Power,Exxon,0,0.0,0.0,1,0
2021,Umaru Musa Yaradua,Exxon,0,0.0,0.0,1,1
2021,Human Rights Watch,Chevron,0,0.0,0.0,1,0
2021,Shell,Alliance For Democracy,0,0.0,0.0,1,0
2021,Shell,Jimoh Ibrahim,0,0.0,0.0,1,1
2021,Nigerian Electricity Regulatory Commission,Exxon,0,0.0,0.0,1,0
2021,Skye Bank,Exxon,0,0.0,0.0,1,0
2021,Geoffrey Onyeama,Exxon,0,0.0,0.0,1,1
2021,Exxon,Bukola Saraki,0,0.0,0.0,1,1
2021,Exxon,Ebele Jonathan,0,0.0,0.0,1,1
2021,Ibikunle Amosun,Exxon,0,0.0,0.0,1,1
2021,Exxon,Audu Ogbeh,0,0.0,0.0,1,1
2021,Kemi Adeosun,Exxon,0,0.0,0.0,1,1
2021,David Mark,Chevron,0,0.0,0.0,1,1
2021,Laolu Akande,Chevron,0,0.0,0.0,1,1
2021,Shell,College Of Education,0,0.0,0.0,1,0
2021,Exxon,Deputy National,0,0.0,0.0,1,0
2021,Task Force,Exxon,0,0.0,0.0,1,0
2021,Shell,Champions League,0,0.0,0.0,1,0
2021,Shell,David Mark,0,0.0,0.0,1,1
2021,Shell,Labour Party,0,0.0,0.0,1,0
2021,Chevron,Catholic Church,0,0.0,0.0,1,0
2021,Progressive Congress,Chevron,0,0.0,0.0,1,0
2021,Progressive Congress,Exxon,0,0.0,0.0,1,0
2021,Emmanuel Ibe Kachikwu,Chevron,0,0.0,0.0,1,1
2021,Chevron,Aminu Tambuwal,0,0.0,0.0,1,1
2021,Shell,Ike Ekweremadu,0,0.0,0.0,1,1
2021,Uche Secondus,Shell,0,0.0,0.0,1,1
2021,Security Service,Chevron,0,0.0,0.0,1,0
2021,John Odigie-Oyegun,Chevron,0,0.0,0.0,1,1
2021,Olu Falae,Chevron,0,0.0,0.0,1,1
2021,Shell,Jesus Christ,0,0.0,0.0,1,1
2021,Task Force,Chevron,0,0.0,0.0,1,0
2021,Tony Anenih,Exxon,0,0.0,0.0,1,1
2021,Chevron,Caretaker Committee,0,0.0,0.0,1,0
2021,Yakubu Dogara,Chevron,0,0.0,0.0,1,1
2021,Shell,Chibuike Rotimi Amaechi,0,0.0,0.0,1,1
2021,Skye Bank,Chevron,0,0.0,0.0,1,0
2021,John Oyegun,Chevron,0,0.0,0.0,1,1
2021,Shell,Caretaker Committee,0,0.0,0.0,1,0
2021,Guinness,Exxon,0,0.0,0.0,1,0
2021,Exxon,Action Congress,0,0.0,0.0,1,0
2021,Nigerian Electricity Regulatory Commission,Chevron,0,0.0,0.0,1,0
2021,Exxon,Airtel,0,0.0,0.0,1,0
2021,Shell,Airtel,0,0.0,0.0,1,0
2021,Chevron,Angela Merkel,0,0.0,0.0,1,1
2021,Security Council,Chevron,0,0.0,0.0,1,0
2021,Shell,Olusegun Mimiko,0,0.0,0.0,1,1
2021,Shell,Emmanuel Ibe Kachikwu,0,0.0,0.0,1,1
2021,Stephen Keshi,Shell,0,0.0,0.0,1,1
2021,Shell,Ifeanyi Ubah,0,0.0,0.0,1,1
2021,University Of Calabar,Chevron,0,0.0,0.0,1,0
2021,University Of Technology,Chevron,0,0.0,0.0,1,0
2021,Shell,Osita Okechukwu,0,0.0,0.0,1,1
2021,Chevron,Channels Television,0,0.0,0.0,1,0
2021,National Working Committee,Chevron,0,0.0,0.0,1,0
2021,People Democratic Party,Chevron,0,0.0,0.0,1,0
2021,Shell,Fidelis Anosike,0,0.0,0.0,1,1
2021,Fidelis Anosike,Chevron,0,0.0,0.0,1,1
2021,Shell,Olu Falae,0,0.0,0.0,1,1
2021,Shell,Olisa Metuh,0,0.0,0.0,1,1
2021,United Bank,Chevron,0,0.0,0.0,1,0
2021,First Bank,Chevron,0,0.0,0.0,1,0
2021,Shell,Paul Boroh,0,0.0,0.0,1,1
2021,Exxon,Emmanuel Ibe Kachikwu,0,0.0,0.0,1,1
2021,Femi Adesina,Exxon,0,0.0,0.0,1,1
2021,Garba Shehu,Chevron,0,0.0,0.0,1,1
2021,Ogba Egbema Ndoni,Chevron,0,0.0,0.0,1,1
2021,Exxon,Action Congress,0,0.0,0.0,1,0
2021,Exxon,Aminu Tambuwal,0,0.0,0.0,1,1
2021,Chevron,Aminu Tambuwal,0,0.0,0.0,1,1
2021,Exxon,Alhaji Atiku Abubakar,0,0.0,0.0,1,1
2021,Dayo Adeyeye,Chevron,0,0.0,0.0,1,1
2021,National Conference,Exxon,0,0.0,0.0,1,0
2021,Dakuku Peterside,Chevron,0,0.0,0.0,1,1
2021,Exxon,Ejike Mbaka,0,0.0,0.0,1,1
2021,Chevron,Asinim Butswat,0,0.0,0.0,1,1
2021,Fire Service,Exxon,0,0.0,0.0,1,0
2021,Exxon,Dakuku Peterside,0,0.0,0.0,1,1
2021,Superintendent Of Police,Exxon,0,0.0,0.0,1,0
2021,Peter Obi,Chevron,0,0.0,0.0,1,1
2021,Geoffrey Onyeama,Exxon,0,0.0,0.0,1,1
2021,Ministry Of Works,Exxon,0,0.0,0.0,1,0
2021,University Of Technology,Exxon,0,0.0,0.0,1,0
2021,Orji Uzor Kalu,Exxon,0,0.0,0.0,1,1
2021,Obafemi Awolowo,Exxon,0,0.0,0.0,1,1
2021,Exxon,Chinua Achebe,0,0.0,0.0,1,1
2021,Exxon,Abiola Ajimobi,0,0.0,0.0,1,1
2021,Nigeria Professional Football League,Exxon,0,0.0,0.0,1,0
2021,Pope Francis,Exxon,0,0.0,0.0,1,1
2021,University Of Technology,Chevron,0,0.0,0.0,1,0
2021,Stephen Keshi,Exxon,0,0.0,0.0,1,1
2021,Yahaya Bello,Exxon,0,0.0,0.0,1,1
2021,Musiliu Obanikoro,Chevron,0,0.0,0.0,1,1
2021,Ejike Mbaka,Chevron,0,0.0,0.0,1,1
2021,Nsima Ekere,Chevron,0,0.0,0.0,1,1
2021,Shell,Nigeria Professional Football League,0,0.0,0.0,1,0
2021,Labour Party,Exxon,0,0.0,0.0,1,0
2021,Tony Anenih,Exxon,0,0.0,0.0,1,1
2021,Rauf Aregbesola,Exxon,0,0.0,0.0,1,1
2021,Chevron,Abdulsalami Abubakar,0,0.0,0.0,1,1
2021,Exxon,Alliance For Democracy,0,0.0,0.0,1,0
2021,Exxon,Deputy National,0,0.0,0.0,1,0
2021,Code Of Conduct Bureau,Chevron,0,0.0,0.0,1,0
2021,John Odigie-Oyegun,Chevron,0,0.0,0.0,1,1
2021,Exxon,Ethiopian Airlines,0,0.0,0.0,1,0
2021,Governor Forum,Exxon,0,0.0,0.0,1,0
2021,National Caretaker Committee,Exxon,0,0.0,0.0,1,0
2021,Exxon,Caretaker Committee,0,0.0,0.0,1,0
2021,Okezie Ikpeazu,Exxon,0,0.0,0.0,1,1
2021,Shell,Investigation Department,0,0.0,0.0,1,0
2021,Exxon,Ebele Jonathan,0,0.0,0.0,1,1
2021,Shell,Femi Joseph,0,0.0,0.0,1,1
2021,Shell,Progressives Grand Alliance,0,0.0,0.0,1,0
2021,Uche Secondus,Shell,0,0.0,0.0,1,1
2021,Chevron,Airports Authority Of Nigeria,0,0.0,0.0,1,0
2021,Magnus Abe,Chevron,0,0.0,0.0,1,1
2021,Justice Walter Onnoghen,Exxon,0,0.0,0.0,1,1
2021,Musiliu Obanikoro,Exxon,0,0.0,0.0,1,1
2021,Exxon,Ali Modu Sheriff,0,0.0,0.0,1,1
2021,Ken Nnamani,Exxon,0,0.0,0.0,1,1
2021,Oluwarotimi Akeredolu,Exxon,0,0.0,0.0,1,1
2021,Gernot Rohr,Chevron,0,0.0,0.0,1,1
2021,Nnamdi Azikiwe,Exxon,0,0.0,0.0,1,1
2021,Exxon,Abdulmumin Jibrin,0,0.0,0.0,1,1
2021,Chevron,Action Congress,0,0.0,0.0,1,0
2021,Nnamdi Azikiwe International Airport,Chevron,0,0.0,0.0,1,0
2021,Chevron,Abiola Ajimobi,0,0.0,0.0,1,1
2021,Exxon,Airtel,0,0.0,0.0,1,0
2021,Exxon,Etisalat,0,0.0,0.0,1,0
2021,Shell,Jesus Christ,0,0.0,0.0,1,1
2021,Gernot Rohr,Exxon,0,0.0,0.0,1,1
2021,Uche Secondus,Exxon,0,0.0,0.0,1,1
2021,Tony Anenih,Chevron,0,0.0,0.0,1,1
2021,Exxon,Divisional Police,0,0.0,0.0,1,0
2021,Ifeanyi Ubah,Exxon,0,0.0,0.0,1,1
2021,Chevron,Caretaker Committee,0,0.0,0.0,1,0
2021,Willie Obiano,Chevron,0,0.0,0.0,1,1
2021,Eyitayo Jegede,Exxon,0,0.0,0.0,1,1
2021,Exxon,Ahmed Makarfi,0,0.0,0.0,1,1
2021,Progressives Grand Alliance,Chevron,0,0.0,0.0,1,0
2021,Laolu Akande,Exxon,0,0.0,0.0,1,1
2021,Olu Falae,Chevron,0,0.0,0.0,1,1
2021,Donald Duke,Chevron,0,0.0,0.0,1,1
2021,Shell,Confederation Cup,0,0.0,0.0,1,0
2021,Shell,Ifeanyi Ubah,0,0.0,0.0,1,1
2021,Progressive Congress,Exxon,0,0.0,0.0,1,0
2021,National Drug Law Enforcement Agency,Chevron,0,0.0,0.0,1,0
2021,Stephen Keshi,Chevron,0,0.0,0.0,1,1
2021,John Odigie-Oyegun,Exxon,0,0.0,0.0,1,1
2021,National Drug Law Enforcement Agency,Exxon,0,0.0,0.0,1,0
2021,Yahya Jammeh,Exxon,0,0.0,0.0,1,1
2021,Patience Jonathan,Exxon,0,0.0,0.0,1,1
2021,Exxon,Confederation Cup,0,0.0,0.0,1,0
2021,National Universities Commission,Exxon,0,0.0,0.0,1,0
2021,Exxon,Champions League,0,0.0,0.0,1,0
2021,Nsima Ekere,Exxon,0,0.0,0.0,1,1
2021,Ministry Of Power,Exxon,0,0.0,0.0,1,0
2021,Shell,Olusegun Mimiko,0,0.0,0.0,1,1
2021,Isaac Adewole,Chevron,0,0.0,0.0,1,1
2021,Festus Keyamo,Chevron,0,0.0,0.0,1,1
2021,Ministry Of Agriculture,Exxon,0,0.0,0.0,1,0
2021,Shell,Orji Uzor Kalu,0,0.0,0.0,1,1
2021,Shell,Airtel,0,0.0,0.0,1,0
2021,Chevron,Airtel,0,0.0,0.0,1,0
2021,Etisalat,Chevron,0,0.0,0.0,1,0
2021,Exxon,Audu Ogbeh,0,0.0,0.0,1,1
2021,Exxon,Babachir Lawal,0,0.0,0.0,1,1
2021,National Coordinator,Exxon,0,0.0,0.0,1,0
2021,Lafiya Dole,Exxon,0,0.0,0.0,1,1
